Dur,SrcAddr,DstAddr,Proto,TotBytes,Sport,Dport,Label,Rand
62.132632,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.640596731
11.960021,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.64063416
68.243787,192.168.137.85,59.152.9.237,TCP,86,36674,443,Botnet,0.640662192
2.736764,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.640663069
42.011683,192.168.137.87,103.102.166.224,TCP,66,53196,443,Normal,0.640765358
3.287778,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.64077233
25.070823,183.36.108.251,192.168.137.233,TCP,54,80,55962,Botnet,0.640813151
2.716582,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.640819329
60.344467,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.640862895
6.255014,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.640869568
8.955145,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.640892386
117.141863,192.229.237.96,192.168.137.87,TCP,1434,443,44118,Normal,0.640906758
5.728775,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.640924546
10.517858,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.640943858
1.162192,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.640957678
59.420907,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.640958604
34.906937,23.20.239.12,192.168.137.85,HTTP,1095,80,50376,Botnet,0.641011442
60.062061,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.641053088
14.237261,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.641094304
24.673126,192.168.137.233,183.36.108.251,TCP,54,55962,80,Botnet,0.641295671
114.221241,192.168.137.87,172.217.163.34,TLSv1.2,138,42745,443,Normal,0.641304558
88.405278,192.168.137.87,172.217.26.173,TCP,78,47516,443,Normal,0.641304846
38.415472,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.641321571
41.98897,192.168.137.87,103.102.166.224,TCP,66,53196,443,Normal,0.64132399
108.791582,172.217.167.132,192.168.137.87,TLSv1.2,909,443,40652,Normal,0.641428728
9.722767,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.641590468
119.853987,192.168.137.87,192.229.237.96,TCP,66,44124,443,Normal,0.641628613
60.096755,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.641635059
65.379021,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.641642829
68.616449,192.168.137.85,59.152.9.237,TCP,86,36674,443,Botnet,0.641683195
2.141119,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.641684207
60.222684,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.641714694
3.787873,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.641767116
14.012873,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.641785967
5.359008,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.641847846
11.908085,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.641853123
10.697872,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.641889923
2.085263,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.641896879
4.173545,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.641914923
64.243285,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.641921569
58.517354,192.168.137.85,37.187.163.89,TCP,74,49536,80,Botnet,0.641927047
21.719239,192.168.137.233,183.36.108.251,TCP,54,56051,80,Botnet,0.641994645
9.111333,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.642021453
39.912319,192.168.137.85,37.187.163.89,TCP,54,37210,80,Botnet,0.642024157
0.141186,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.642053138
116.962208,192.168.137.87,192.229.237.96,TCP,86,44118,443,Normal,0.642062569
65.47161,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.642078572
64.225842,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.642107303
11.94545,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.64211234
5.675681,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.642114098
66.53469,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.642121808
63.011795,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.642166495
37.064063,192.168.137.85,23.20.239.12,TCP,66,42127,80,Botnet,0.642178378
38.489074,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.642228955
28.33326,192.168.137.233,183.36.108.251,HTTP,989,56064,80,Botnet,0.642236818
64.479229,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.642246672
0.592177,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.642259043
6.069004,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.642338411
10.913979,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.642341689
65.645249,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.642381733
7.63611,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.642402865
2.688018,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.642405019
10.940773,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.642448951
13.372898,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.64245252
88.646574,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.642502726
67.782374,192.168.137.85,59.152.9.237,TCP,78,36674,443,Botnet,0.642563702
10.279629,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.642607181
60.481563,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.642614084
66.91472,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.64262555
3.449575,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.642629444
6.481144,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.642643801
8.618016,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.642703478
12.542164,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.642754349
88.428797,192.168.137.87,172.217.26.173,TCP,94,47516,443,Normal,0.642769797
3.464069,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.642779856
120.9726,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.642801683
65.184196,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.642846019
64.261701,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.642909755
65.326081,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.642914796
5.594235,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.642942594
131.13741,192.168.137.233,183.36.108.251,TCP,54,56143,80,Botnet,0.642943524
34.145469,192.168.137.233,183.36.108.251,TCP,54,56072,80,Botnet,0.643062565
67.239794,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.643064043
60.484326,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.643070141
42.560289,178.33.210.255,192.168.137.85,HTTP,585,80,48246,Botnet,0.643071801
65.507355,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.6430736
49.664609,192.168.137.85,23.20.239.12,TCP,66,58703,80,Botnet,0.643119372
15.362887,192.168.137.85,37.187.163.89,HTTP,255,33466,80,Botnet,0.643167233
68.681,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.643191624
48.42613,192.168.137.85,178.33.210.255,TCP,66,58492,80,Botnet,0.643242719
67.303745,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.643250535
67.77993,59.152.9.237,192.168.137.85,TLSv1.2,118,443,36674,Botnet,0.643269219
2.120339,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.643272686
3.608719,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.643285712
2.043955,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.643308555
32.122674,183.36.108.251,192.168.137.233,TCP,66,80,56070,Botnet,0.643345338
6.055799,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.643358275
68.327656,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.643362765
0.4898,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.643377876
10.024609,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.643390527
101.892455,192.168.137.233,183.36.108.251,TCP,74,56026,80,Botnet,0.643432418
114.869484,172.217.167.132,192.168.137.87,TCP,66,443,40652,Normal,0.643442345
64.991001,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.643447649
1.715464,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.643460516
8.381663,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.643499999
67.987748,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.643518277
6.188006,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.643624531
2.788497,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.643660687
119.843991,192.229.237.96,192.168.137.87,TCP,66,443,44123,Normal,0.643691219
9.68167,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.643698074
5.611761,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.64373548
18.846765,192.168.137.233,183.36.108.251,TCP,74,56048,80,Botnet,0.643738079
1.404177,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.643799755
107.827907,104.18.8.103,192.168.137.87,TLSv1.2,290,443,55856,Normal,0.64388402
88.381875,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.643886545
13.91184,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.643906269
44.448125,192.168.137.85,43.227.117.155,TCP,66,51522,80,Botnet,0.643929285
6.863438,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.644128293
59.372939,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.64413223
68.419221,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.644175655
12.644633,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.64421078
3.350143,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.644215203
93.690827,192.168.137.87,216.58.197.46,TLSv1.2,72,35896,443,Normal,0.644225169
21.018694,104.18.8.103,192.168.137.87,TLSv1.2,290,443,55856,Normal,0.644236858
12.745597,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.644279294
54.496464,172.217.167.132,192.168.137.87,TLSv1.2,139,443,40652,Normal,0.644321172
87.231501,192.168.137.87,216.58.196.170,TCP,66,34509,443,Normal,0.644338148
116.782729,192.229.237.96,192.168.137.87,TLSv1.2,1434,443,44118,Normal,0.644349085
43.659037,183.36.108.251,192.168.137.233,TCP,54,80,55984,Botnet,0.644350851
59.508611,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.644354011
54.440301,172.217.166.97,192.168.137.87,TCP,66,443,55780,Normal,0.644372202
15.683021,192.168.137.233,183.36.108.251,TCP,54,55950,80,Botnet,0.644380705
68.093402,192.168.137.85,59.152.9.237,TCP,86,36674,443,Botnet,0.644392679
4.02868,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.644469918
7.539891,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.644476858
5.376525,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.644476868
4.606395,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.644489584
107.188219,192.168.137.87,172.217.167.132,TLSv1.2,215,40652,443,Normal,0.644500299
60.891901,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.644533095
59.741597,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.644540553
6.659874,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.644561917
66.888844,192.168.137.85,178.33.210.255,TCP,74,38200,80,Botnet,0.64468373
13.77944,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.644726139
67.714607,192.168.137.85,59.152.9.237,TCP,78,36674,443,Botnet,0.644796022
107.303244,172.217.167.132,192.168.137.87,TLSv1.2,139,443,40652,Normal,0.644818354
11.163228,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.644823917
59.823906,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.64482831
59.849508,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.644850414
3.221462,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.644877758
4.612351,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.644890303
9.457041,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.644891991
46.400087,74.125.24.97,192.168.137.85,TCP,78,443,57840,Botnet,0.644899178
121.606251,192.229.237.96,192.168.137.87,TCP,1434,443,44128,Normal,0.644930432
16.449477,192.168.137.87,183.36.108.251,TCP,66,35810,80,Normal,0.644972765
7.091879,192.168.137.87,158.69.127.66,TCP,86,36387,443,Normal,0.644986473
14.102623,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.644987993
63.170163,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.645012226
7.679629,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.645050182
67.398467,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.645051548
13.25523,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.645054708
63.561151,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.645099088
2.109302,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.645117716
126.24215,104.244.42.65,192.168.137.87,TCP,74,443,41400,Normal,0.645124089
69.217687,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.64514727
3.399801,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.645251755
0.346524,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.645304093
0.908625,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.645348668
60.095026,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.645454976
91.973463,192.168.137.87,172.217.163.67,TCP,66,43997,443,Normal,0.645481659
13.563042,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.645605089
54.874624,172.217.167.132,192.168.137.87,TLSv1.2,104,443,40652,Normal,0.645611217
60.250343,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.645649723
72.763924,192.168.137.87,183.36.108.251,HTTP,989,44014,80,Normal,0.645697232
194.948759,104.16.86.20,192.168.137.87,TCP,131,443,48073,Normal,0.64577351
67.363294,192.168.137.85,59.152.9.237,TCP,86,36674,443,Botnet,0.64579075
60.882969,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.64580541
67.374765,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.645805427
5.661714,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.645838671
55.743297,172.217.167.132,192.168.137.87,TLSv1.2,214,443,40652,Normal,0.64585975
40.00111,192.168.137.85,52.27.59.57,TCP,66,42480,80,Botnet,0.645871433
83.409753,151.101.2.49,192.168.137.87,TCP,66,443,49624,Normal,0.645888786
68.886871,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.646003979
11.150062,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.646016359
2.657018,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.646018463
6.570191,192.168.137.85,178.33.210.255,TCP,66,55981,80,Botnet,0.646057413
0.576471,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.64606159
3.460093,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.64612742
66.003743,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.646152604
1.296029,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.646174986
10.045187,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.646234553
63.391676,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.646267575
41.973944,192.168.137.87,103.102.166.224,TCP,66,53196,443,Normal,0.646277634
47.948477,192.168.137.85,183.36.108.251,HTTP,567,39393,80,Botnet,0.646341378
7.230374,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.646362585
65.128941,59.152.9.237,192.168.137.85,TLSv1.2,118,443,36674,Botnet,0.646379458
10.762828,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.646384
2.120339,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.646406708
65.416326,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.646486809
1.487864,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.646507896
13.852787,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.646520215
41.407218,192.168.137.87,103.102.166.224,TLSv1.2,191,53196,443,Normal,0.646542272
31.16355,172.217.194.147,192.168.137.85,TLSv1.2,1434,443,38787,Botnet,0.646559433
110.784464,192.168.137.87,172.217.167.132,TCP,66,40652,443,Normal,0.646584363
13.15365,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.646646242
10.131385,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.646725271
0.429684,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.646745801
55.833779,216.58.196.174,192.168.137.85,TCP,74,443,39750,Botnet,0.646824835
59.605727,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.646854158
0.107039,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.646899349
36.930551,192.168.137.233,183.36.108.251,TCP,54,56074,80,Botnet,0.646991848
3.249731,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.646996479
87.803078,192.168.137.87,183.36.108.251,TCP,54,44015,80,Normal,0.64700187
4.584742,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.647119407
3.336568,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.647160735
7.58729,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.647164755
116.989329,192.168.137.87,192.229.237.96,TCP,94,44118,443,Normal,0.647237064
66.027746,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.647343007
1.861115,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.647347605
12.491316,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.647441142
87.739378,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.647445169
3.060897,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.647478009
81.209218,192.168.137.233,183.36.108.251,TCP,54,56013,80,Botnet,0.647479064
67.824869,192.168.137.85,59.152.9.237,TCP,78,36674,443,Botnet,0.647592995
2.073716,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.647595549
10.12526,183.36.108.251,192.168.137.87,HTTP,1095,80,43960,Normal,0.647626401
43.111925,178.33.210.255,192.168.137.85,TCP,66,80,39025,Botnet,0.647727615
11.08653,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.647776224
3.288137,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.647803823
59.895124,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.647807685
10.490422,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.647876257
0.830537,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.647916167
113.195225,192.168.137.87,172.217.167.132,TCP,66,40652,443,Normal,0.647918611
63.303882,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.647930343
126.306382,192.168.137.87,104.244.42.65,TCP,66,41400,443,Normal,0.647984305
117.52321,192.168.137.233,23.20.239.12,HTTP,326,37584,80,Botnet,0.647988599
108.864498,192.168.137.87,183.36.108.251,TCP,74,44054,80,Normal,0.648026864
36.209622,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.648099318
23.743015,192.168.137.233,23.20.239.12,TCP,74,49021,80,Botnet,0.64810358
120.983818,192.168.137.87,192.229.237.96,TLSv1.2,108,44123,443,Normal,0.648110034
66.857064,192.168.137.85,59.152.9.237,TCP,78,36674,443,Botnet,0.648130339
83.802009,192.168.137.87,104.18.8.103,TCP,54,55856,443,Normal,0.648174994
11.859315,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.648180978
36.097189,192.168.137.87,172.217.163.162,TCP,66,37963,443,Normal,0.648197169
10.711784,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.648207289
2.029444,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.648228889
7.399337,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.648321027
0.855396,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.648353485
67.201085,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.648376353
10.398574,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.64838558
10.138086,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.648390931
4.448303,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.648395311
65.926931,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.648402987
60.151607,172.217.163.202,192.168.137.233,TCP,1434,443,45039,Botnet,0.648459195
95.62395,157.240.25.20,192.168.137.233,TCP,1434,443,35903,Botnet,0.648544943
51.618508,192.168.137.87,183.36.108.251,TCP,54,43992,80,Normal,0.648547254
78.357789,104.18.2.32,192.168.137.87,TLSv1.2,100,443,37420,Normal,0.648586415
4.402767,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.648620403
116.78283,192.229.237.96,192.168.137.87,TLSv1.2,1434,443,44118,Normal,0.648641564
59.626737,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.648668137
12.377925,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.648691956
10.954974,192.168.137.87,158.69.127.66,TCP,86,36387,443,Normal,0.648724327
66.293574,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.648855908
81.658128,192.168.137.87,151.101.2.2,TCP,66,36478,443,Normal,0.648873744
